frame,track_id,x_center,y_center
0,6557,1180.3086799595503,988.7809036005982
0,6559,-296.4735471421908,174.28285335265628
0,6560,2100.163978032052,311.42237170185166
0,6561,4223.628074233673,-384.8521669976544
0,6562,-283.42659542630656,471.83839340792474
1,6557,1169.9436530706485,1002.3643215495986
1,6559,-395.89594416140346,142.37701251135317
1,6560,2145.9515007716864,290.4838662841286
1,6561,4387.638748138266,-452.48687019842646
1,6562,-390.29309921714287,464.9117756697919
2,6557,1159.5786261817466,1015.947739498599
2,6559,-495.3183411806159,110.47117167005001
2,6560,2191.7390235113207,269.5453608664056
2,6561,4551.649422042859,-520.1215733991983
2,6562,-497.15960300797883,457.98515793165893
2,6565,528.2856834704957,675.2298234431973
3,6557,1149.2135992928447,1029.5311574475998
3,6559,-594.7407381998286,78.56533082874694
3,6560,2237.526546250955,248.60685544868255
3,6561,4715.660095947453,-587.7562765999703
3,6562,-604.0261067988149,451.05854019352597
3,6565,405.4806395066198,668.6666634944709
4,6557,1138.8485724039429,1043.1145753966002
4,6559,-694.1631352190411,46.65948998744375
4,6560,2283.3140689905895,227.66835003095954
4,6561,4879.670769852046,-655.3909798007423
4,6562,-710.8926105896512,444.1319224553931
4,6565,337.6338366824097,671.6318655560092
5,6557,1128.483545515041,1056.6979933456007
5,6559,-793.5855322382534,14.753649146140674
5,6560,2329.101591730224,206.7298446132366
5,6561,5043.681443756639,-723.0256830015142
5,6562,-817.7591143804874,437.2053047172603
5,6565,266.30335525707335,662.1805626170993
6,6557,1118.1185186261391,1070.2814112946012
6,6559,-893.0079292574661,-17.1521916951624
6,6560,2374.889114469858,185.79133919551356
6,6561,5207.692117661232,-790.660386202286
6,6562,-924.6256181713234,430.2786869791273
6,6565,183.15686586310585,654.1645288279846
7,6557,1107.7534917372373,1083.8648292436017
7,6559,-992.4303262766786,-49.05803253646559
7,6560,2420.6766372094926,164.85283377779052
7,6561,5371.7027915658255,-858.295089403058
7,6562,-1031.4921219621594,423.35206924099435
7,6565,29.33360822449299,656.9607560087605
8,6557,1097.3884648483354,1097.4482471926021
8,6559,-1091.8527232958909,-80.96387337776866
8,6560,2466.464159949127,143.91432836006757
8,6561,5535.713465470419,-925.92979260383
8,6562,-1138.3586257529955,416.4254515028615
8,6565,-145.99243962843377,657.3326922020117
9,6557,1087.0234379594335,1111.0316651416026
9,6559,-1191.2751203151035,-112.86971421907185
9,6560,2512.2516826887613,122.97582294234456
9,6561,5699.724139375012,-993.5644958046018
9,6562,-1245.2251295438314,409.49883376472866
9,6565,-321.31848748136065,657.7046283952628
9,6568,1461.3571677775526,656.383404767441
10,6559,-1290.6975173343158,-144.77555506037493
10,6560,2558.0392054283957,102.03731752462153
10,6561,5863.734813279605,-1061.1991990053739
10,6562,-1352.0916333346674,402.5722160265957
10,6565,-496.6445353342872,658.076564588514
