frame,track_id,x_center,y_center
0,3133,-459.1298844942454,175.49750893422663
0,3136,-21.926958351390283,615.6643191320863
0,3138,5036.376236849873,-193.8607734689499
0,3139,347.220577300124,218.04916481040866
0,3140,16007.867316699485,-952.4554791008577
0,3141,0.5166813736543574,788.3309573467257
0,3142,-848.2385285767867,-545.444575763221
0,3144,-2183.311692369436,240.55352494974454
0,3145,5872.738802751692,262.99451057201225
0,3146,5860.417002001524,573.9935565208073
0,3147,-474.705328296823,598.3169156505463
1,3133,-484.97588489624525,161.70843693615194
1,3136,-25.397969664442925,616.4055927256907
1,3138,5140.695771415873,-220.52192421501115
1,3139,327.0005009780119,203.74399564449098
1,3140,16481.399960281273,-1000.0840948894484
1,3141,-0.8302491638750524,795.2358759189596
1,3142,-902.6052768155126,-588.0788268805492
1,3144,-2328.0071740613016,227.06306138893186
1,3145,6086.166436912385,248.98542073058
1,3146,6207.674531124938,556.3970014299965
1,3147,-548.9169743349981,588.8202766055086
2,3133,-510.8218852982452,147.91936493807717
2,3136,-28.868980977495568,617.146866319295
2,3138,5245.015305981874,-247.1830749610724
2,3139,306.78042465589994,189.4388264785733
2,3141,-2.1771797014044623,802.1407944911934
2,3142,-956.9720250542383,-630.7130779978773
2,3144,-2472.702655753167,213.57259782811911
2,3145,6299.594071073077,234.97633088914776
2,3146,6554.932060248351,538.8004463391858
2,3147,-623.1286203731734,579.323637560471
2,3148,2167.89658196277,679.9999619232823
2,3149,1649.256133652944,630.0664653628977
3,3133,278.3507755891969,520.0427712871058
3,3136,-32.33999229054821,617.8881399128993
3,3138,5349.334840547875,-273.8442257071339
3,3139,286.56034833378794,175.13365731265563
3,3141,-3.524110238933872,809.0457130634275
3,3142,-1011.338773292964,-673.3473291152053
3,3144,-2617.3981374450327,200.0821342673064
3,3145,6513.02170523377,220.96724104771553
3,3146,6902.189589371765,521.203891248375
3,3147,-697.3402664113486,569.8269985154333
3,3148,1691.3014679764556,663.803245301455
3,3149,1922.8457427468563,619.2859059180713
4,3133,2164.7465359736675,583.272207449424
4,3136,-35.81100360360085,618.6294135065036
4,3138,5453.654375113875,-300.50537645319514
4,3141,-4.871040776463282,815.9506316356612
4,3142,-1065.7055215316896,-715.9815802325332
4,3144,-2762.0936191368983,186.5916707064937
4,3145,6726.449339394463,206.9581512062833
4,3146,7249.447118495178,503.60733615756425
4,3147,-771.5519124495238,560.3303594703956
4,3148,1392.4280212219498,603.5617528173514
4,3149,2196.435351840769,608.5053464732449
5,3133,2694.1803630492136,570.4994684874772
5,3136,-39.282014916653495,619.370687100108
5,3141,-6.217971313992699,822.8555502078951
5,3144,-2906.789100828764,173.10120714568097
5,3145,6939.876973555156,192.94906136485108
5,3146,7596.7046476185915,486.01078106675345
5,3147,-845.7635584876991,550.8337204253579
5,3148,1249.8647822837456,463.836651330256
5,3149,2470.024960934681,597.7247870284185
6,3133,2437.8004433163924,610.112082157716
6,3136,-42.75302622970614,620.1119606937123
6,3141,-7.564901851522109,829.760468780129
6,3144,-3051.4845825206294,159.61074358486826
6,3145,7153.304607715849,178.93997152341885
6,3146,7943.962176742005,468.41422597594266
6,3147,-919.9752045258741,541.3370813803202
6,3148,1373.438282765821,547.9524632702634
6,3149,2743.6145700285933,586.9442275835921
7,3133,2611.9666436594007,621.4758441060832
7,3136,-46.22403754275878,620.8532342873166
7,3141,-8.911832389051519,836.6653873523628
7,3144,-3196.1800642124945,146.12028002405555
7,3145,7366.732241876542,164.93088168198662
7,3146,8291.219705865418,450.81767088513186
7,3147,-994.1868505640496,531.8404423352825
7,3148,1148.3517358931133,531.6753867810395
7,3149,3017.2041791225056,576.1636681387657
8,3133,2786.132844002409,632.8396060544503
8,3136,-49.69504885581142,621.5945078809209
8,3141,-10.258762926580935,843.5703059245969
8,3144,-3340.87554590436,132.62981646324283
8,3145,7580.159876037234,150.9217918405544
8,3146,8638.477234988834,433.22111579432107
8,3147,-1068.3984966022247,522.3438032902449
8,3148,923.2651890204058,515.3983102918156
8,3149,3290.793788216418,565.3831086939393
9,3133,2960.2990443454173,644.2033680028175
9,3136,-53.166060168864064,622.3357814745252
9,3141,-11.605693464110345,850.4752244968307
9,3144,-3485.5710275962256,119.13935290243012
9,3145,7793.587510197927,136.91270199912216
9,3146,8985.734764112245,415.62456070351027
9,3147,-1142.6101426404,512.8471642452072
9,3148,698.1786421476982,499.12123380259175
9,3149,3564.38339731033,554.6025492491129
10,3133,3134.4652446884256,655.5671299511846
10,3136,-56.637071481916706,623.0770550681295
10,3141,-12.952624001639755,857.3801430690645
10,3144,-3630.2665092880916,105.6488893416174
10,3145,8007.01514435862,122.90361215768993
10,3146,9332.992293235659,398.0280056126995
10,3147,-1216.8217886785753,503.3505252001695
10,3148,473.09209527499064,482.84415731336776
10,3149,3837.9730064042424,543.8219898042865
11,3133,3308.631445031434,666.9308918995517
11,3141,-14.299554539169165,864.2850616412986
11,3144,-3774.9619909799576,92.15842578080469
11,3145,8220.442778519313,108.89452231625762
11,3146,9680.249822359074,380.4314505218887
11,3147,-1291.033434716751,493.8538861551318
11,3148,248.005548402283,466.5670808241438
11,3149,4111.562615498155,533.0414303594602
12,3133,3482.7976453744423,678.2946538479189
12,3141,-15.646485076698582,871.1899802135324
12,3144,-3919.657472671823,78.66796221999198
12,3145,8433.870412680006,94.8854324748254
12,3146,10027.507351482484,362.8348954310779
12,3147,-1365.245080754926,484.35724711009414
