frame,track_id,x_center,y_center
2,2,2262.2645137741483,400.7112468757254
3,2,2443.8055525095997,394.53292400256606
4,2,2678.3943110604455,424.81760006143134
5,2,2809.230130517749,421.24935283006766
6,2,2940.065949975052,417.681105598704
7,2,3070.9017694323556,414.11285836734044
8,2,3201.737588889659,410.5446111359769
9,2,3332.573408346963,406.9763639046132
10,2,3463.4092278042654,403.40811667324954
11,2,3594.245047261569,399.839869441886
11,3,1036.3432619376379,510.741087406106
12,2,3725.0808667188726,396.2716222105224
12,3,920.9522923336422,423.48583942660673
13,2,3855.916686176176,392.70337497915875
13,3,687.5282380326206,420.9483862918661
14,2,3986.7525056334794,389.1351277477951
14,3,484.2561631786167,446.5927703639992
15,2,4117.588325090783,385.5668805164315
15,3,730.8974761997729,584.9692080274112
16,2,4248.424144548087,381.99863328506797
16,3,1821.0508906742925,571.262942221949
17,2,4379.25996400539,378.43038605370424
17,3,1922.1783710499412,569.5137769624281
18,2,4510.095783462695,374.8621388223406
18,3,2023.30585142559,567.7646117029072
19,2,4640.931602919998,371.29389159097707
19,3,2124.4333318012386,566.0154464433864
20,2,4771.767422377302,367.7256443596135
20,3,2225.5608121768873,564.2662811838655
21,2,4902.603241834606,364.1573971282499
21,3,2326.688292552536,562.5171159243447
22,2,5033.43906129191,360.58914989688617
22,3,2427.8157729281847,560.767950664824
23,2,5164.2748807492135,357.0209026655226
23,3,2528.9432533038334,559.0187854053031
24,2,5295.110700206518,353.45265543415906
24,3,2630.070733679482,557.2696201457823
25,2,5425.946519663821,349.8844082027953
25,3,2731.198214055131,555.5204548862614
26,2,5556.782339121125,346.3161609714317
26,3,2832.3256944307795,553.7712896267406
27,2,5687.618158578429,342.74791374006816
27,3,2933.4531748064283,552.0221243672197
28,2,5818.453978035733,339.1796665087046
28,3,3034.580655182077,550.2729591076989
29,2,5949.2897974930365,335.611419277341
29,3,3135.7081355577257,548.523793848178
29,4,1880.7797125833986,411.71032606945755
30,2,6080.125616950341,332.04317204597726
30,3,3236.8356159333744,546.7746285886572
30,4,1920.9973994600969,345.0451461425912
31,2,6210.961436407644,328.4749248146137
31,3,3337.963096309023,545.0254633291363
31,4,1961.2150863367956,278.37996621572483
32,2,6341.797255864948,324.90667758325014
32,3,3439.0905766846718,543.2762980696155
32,4,2001.4327732134939,211.71478628885842
33,2,6472.633075322253,321.3384303518864
33,3,3540.2180570603205,541.5271328100946
33,4,2041.6504600901924,145.04960636199203
34,2,6603.468894779555,317.7701831205228
34,3,3641.345537435969,539.7779675505737
34,4,2081.868146966891,78.3844264351257
35,3,3742.473017811618,538.0288022910529
35,4,2122.0858338435896,11.719246508259289
36,3,3843.600498187266,536.279637031532
36,4,2162.3035207202884,-54.945933418607126
37,3,3944.7279785629153,534.5304717720112
37,4,2202.521207596987,-121.61111334547343
38,3,4045.8554589385644,532.7813065124903
38,4,2242.738894473686,-188.27629327233984
39,3,4146.982939314213,531.0321412529695
39,4,2282.956581350385,-254.94147319920626
40,3,4248.110419689861,529.2829759934486
40,4,2323.1742682270833,-321.6066531260727
41,3,4349.23790006551,527.5338107339278
41,4,2363.391955103782,-388.271833052939
42,3,4450.365380441159,525.784645474407
42,4,2403.609641980481,-454.9370129798053
43,3,4551.4928608168075,524.0354802148861
43,4,2443.8273288571795,-521.6021929066717
44,3,4652.620341192456,522.2863149553652
44,4,2484.0450157338782,-588.267372833538
45,3,4753.747821568105,520.5371496958444
45,4,2524.262702610577,-654.9325527604045
46,3,4854.875301943754,518.7879844363235
46,4,2564.4803894872757,-721.5977326872708
47,4,2604.6980763639745,-788.2629126141371
48,4,2644.915763240673,-854.9280925410035
49,4,2685.133450117372,-921.5932724678697
50,4,2725.3511369940707,-988.2584523947363
51,4,2765.5688238707694,-1054.9236323216023
52,4,2805.786510747468,-1121.588812248469
53,4,2846.0041976241673,-1188.253992175335
54,4,2886.2218845008656,-1254.9191721022016
55,4,2926.4395713775643,-1321.5843520290678
56,4,2966.657258254263,-1388.2495319559343
57,4,3006.874945130962,-1454.9147118828005
58,4,3047.0926320076605,-1521.579891809667
59,4,3087.310318884359,-1588.2450717365332
60,5,709.9787474189054,744.9302830744024
61,5,838.3239600853092,741.3365740632019
62,5,966.669172751713,737.7428650520013
63,5,1095.0143854181167,734.1491560408008
64,5,1223.3595980845203,730.5554470296003
65,5,1351.7048107509243,726.9617380183997
66,5,1480.050023417328,723.3680290071992
67,5,1608.3952360837318,719.7743199959987
67,7,1128.0952158509501,701.1113403220337
68,5,1736.7404487501356,716.1806109847981
68,7,985.0938083921635,696.9577812220288
69,5,1865.0856614165393,712.5869019735976
69,7,842.0924009333769,692.8042221220238
70,5,1993.4308740829429,708.9931929623971
70,7,699.0909934745903,688.6506630220189
71,5,2121.776086749347,705.3994839511965
71,7,556.0895860158037,684.4971039220139
72,5,2250.121299415751,701.805774939996
72,7,413.08817855701705,680.343544822009
73,5,2378.4665120821546,698.2120659287955
73,7,270.08677109823043,676.189985722004
74,5,2506.811724748559,694.618356917595
74,7,127.08536363944381,672.0364266219991
75,5,2635.156937414962,691.0246479063944
75,7,-15.916043819342917,667.8828675219942
76,5,2763.5021500813655,687.4309388951939
76,7,-158.91745127812953,663.7293084219892
77,5,2891.8473627477697,683.8372298839934
77,7,-301.91885873691615,659.5757493219843
78,5,3020.192575414174,680.2435208727928
78,7,-444.9202661957029,655.4221902219793
79,5,3148.5377880805772,676.6498118615923
79,7,-587.9216736544894,651.2686311219744
79,8,949.0268271507999,633.1052520574722
80,5,3276.8830007469805,673.0561028503918
80,7,-730.9230811132761,647.1150720219695
80,8,1070.3905465560522,623.0771599560205
81,5,3405.2282134133848,669.4623938391912
81,7,-873.9244885720627,642.9615129219645
81,8,1074.1982275644268,548.1967753799349
82,5,3533.5734260797885,665.8686848279907
82,7,-1016.9258960308492,638.8079538219596
82,8,1024.7249188490803,537.4391974233048
83,5,3661.9186387461923,662.2749758167902
83,7,-1159.927303489636,634.6543947219546
83,8,905.9420376778932,516.9131547943234
84,5,3790.2638514125965,658.6812668055896
84,7,-1302.9287109484226,630.5008356219497
84,8,893.8492444955498,459.4839005578243
85,5,3918.609064079,655.0875577943891
85,7,-1445.9301184072092,626.3472765219448
85,8,1036.7568757365534,408.29850167119537
86,5,4046.9542767454036,651.4938487831886
86,7,-1588.9315258659958,622.1937174219398
86,8,1342.4187044073176,430.95712486837283
87,5,4175.299489411807,647.900139771988
87,7,-1731.9329333247824,618.0401583219349
87,8,2094.3312305902273,444.81490154152954
