frame,track_id,x_center,y_center
0,4759,-188.8526781222157,687.0479438568692
0,4830,968.4557466294679,603.9074239511369
0,4834,16492.486910341162,240.28508706885393
0,4837,244.38614587450485,1076.032042750317
0,4839,4965.362267115814,418.29392820340036
0,4840,3335.2954910185667,457.0547045318774
0,4842,988.7649982115796,433.2101494448532
1,4759,-265.29316242612265,689.2468411118168
1,4830,985.4090987766891,606.1964793353353
1,4834,16976.85703906042,227.43227786115403
1,4837,190.693455599862,1094.8354375444658
1,4839,5257.561397192768,401.36034663949033
1,4840,3457.0457975198547,438.07094860987104
1,4842,1029.5081975267794,411.61073619870444
2,4759,-341.7336467300297,691.4457383667644
2,4830,1002.3624509239103,608.4855347195337
2,4834,17461.22716777968,214.57946865345423
2,4837,137.00076532521916,1113.6388323386145
2,4839,5549.760527269722,384.4267650755803
2,4840,3578.7961040211426,419.08719268786456
2,4842,1070.2513968419787,390.0113229525556
3,4759,-418.1741310339369,693.644635621712
3,4830,1019.3158030711314,610.7745901037321
3,4837,83.30807505057635,1132.4422271327633
3,4839,5841.959657346677,367.4931835116703
3,4840,3700.5464105224305,400.1034367658582
3,4842,1110.9945961571782,368.41190970640685
4,4759,-494.6146153378437,695.8435328766597
4,4830,1036.2691552183526,613.0636454879304
4,4837,29.615384775933535,1151.245621926912
4,4839,6134.15878742363,350.55960194776026
4,4840,3822.2967170237184,381.1196808438517
4,4842,1151.737795472378,346.8124964602581
4,4845,1351.264315915411,456.38200489310157
5,4759,-571.0550996417509,698.0424301316073
5,4830,1053.2225073655738,615.3527008721288
5,4837,-24.077305498709336,1170.0490167210608
5,4839,6426.357917500585,333.62602038385023
5,4840,3944.0470235250064,362.13592492184534
5,4842,1192.4809947875772,325.21308321410925
5,4845,1330.2951874226956,425.78963255262585
6,4759,-647.4955839456579,700.2413273865549
6,4830,1070.175859512795,617.6417562563272
6,4837,-77.76999577335215,1188.8524115152095
6,4839,6718.5570475775385,316.6924388199402
6,4840,4065.797330026294,343.15216899983886
6,4842,1233.2241941027767,303.6136699679604
6,4845,1309.3260589299803,395.1972602121501
7,4759,-723.9360682495651,702.4402246415025
7,4830,1087.1292116600162,619.9308116405256
7,4837,-131.46268604799496,1207.655806309358
7,4839,7010.756177654492,299.7588572560302
7,4840,4187.547636527582,324.1684130778325
7,4842,1273.9673934179762,282.01425672181165
7,4845,1288.3569304372645,364.60488787167446
8,4759,-800.3765525534719,704.6391218964501
8,4830,1104.0825638072376,622.219867024724
8,4837,-185.15537632263784,1226.459201103507
8,4839,7302.955307731447,282.82527569212016
8,4840,4309.29794302887,305.184657155826
8,4842,1314.7105927331756,260.4148434756629
8,4845,1267.387801944549,334.0125155311987
9,4759,-876.8170368573791,706.8380191513977
9,4830,1121.035915954459,624.5089224089223
9,4837,-238.8480665972807,1245.2625958976557
9,4839,7595.154437808402,265.89169412821013
9,4840,4431.048249530158,286.20090123381965
9,4842,1355.4537920483751,238.81543022951405
9,4845,1246.4186734518335,303.4201431907229
10,4830,1137.9892681016802,626.7979777931207
10,4837,-292.5407568719236,1264.0659906918045
10,4839,7887.353567885355,248.95811256430014
10,4840,4552.7985560314455,267.21714531181317
10,4842,1396.1969913635746,217.21601698336522
10,4845,1225.449544959118,272.82777085024725
11,4830,1154.9426202489014,629.0870331773191
11,4837,-346.2334471465664,1282.8693854859534
11,4839,8179.552697962309,232.02453100039008
11,4840,4674.548862532733,248.23338938980675
11,4842,1436.9401906787741,195.61660373721645
11,4845,1204.4804164664024,242.23539850977156
12,4830,1171.8959723961227,631.3760885615175
12,4837,-399.9261374212092,1301.672780280102
12,4839,8471.751828039263,215.09094943648003
12,4840,4796.299169034021,229.24963346780032
12,4842,1477.6833899939736,174.0171904910677
12,4845,1183.511287973687,211.6430261692958
13,4830,1188.849324543344,633.6651439457158
13,4837,-453.618827695852,1320.4761750742507
13,4839,8763.950958116218,198.15736787257003
13,4840,4918.049475535309,210.2658775457939
13,4842,1518.426589309173,152.41777724491885
13,4845,1162.5421594809713,181.05065382882003
14,4830,1205.8026766905652,635.9541993299142
14,4839,9056.150088193175,181.22378630866
14,4840,5039.799782036596,191.28212162378745
14,4842,1559.1697886243726,130.81836399877
14,4845,1141.573030988256,150.45828148834437
15,4830,1222.7560288377865,638.2432547141126
15,4839,9348.349218270128,164.29020474474999
15,4840,5161.550088537884,172.29836570178094
15,4842,1599.912987939572,109.21895075262125
15,4845,1120.6039024955403,119.86590914786859
16,4830,1239.7093809850078,640.532310098311
16,4839,9640.548348347082,147.35662318083996
16,4840,5283.300395039173,153.3146097797745
16,4842,1640.6561872547713,87.61953750647251
16,4845,1099.6347740028248,89.27353680739293
17,4830,1256.6627331322293,642.8213654825093
17,4839,9932.747478424037,130.42304161692994
17,4840,5405.050701540461,134.3308538577681
17,4842,1681.3993865699713,66.02012426032366
17,4845,1078.6656455101092,58.68116446691715
18,4830,1273.6160852794503,645.1104208667077
18,4839,10224.946608500992,113.48946005301991
18,4840,5526.801008041749,115.34709793576158
18,4842,1722.1425858851705,44.4207110141748
18,4845,1057.696517017394,28.08879212644149
19,4830,1290.5694374266714,647.3994762509061
19,4839,10517.145738577949,96.5558784891099
19,4840,5648.551314543037,96.36334201375516
19,4842,1762.88578520037,22.821297768026056
19,4845,1036.7273885246782,-2.5035802140342867
20,4830,1307.5227895738926,649.6885316351045
20,4839,10809.344868654905,79.62229692519992
20,4840,5770.301621044326,77.37958609174873
20,4842,1803.6289845155693,1.2218845218772003
20,4845,1015.7582600319627,-33.09595255451006
21,4830,1324.4761417211141,651.9775870193029
21,4839,11101.543998731859,62.688715361289894
21,4840,5892.051927545612,58.39583016974234
21,4842,1844.372183830769,-20.377528724271542
21,4845,994.7891315392473,-63.688324894985726
22,4830,1341.4294938683356,654.2666424035012
22,4839,11393.743128808814,45.75513379737987
22,4840,6013.802234046901,39.41207424773586
22,4842,1885.1153831459683,-41.9769419704204
22,4845,973.8200030465318,-94.2806972354615
23,4830,1358.3828460155564,656.5556977876996
23,4839,11685.942258885769,28.8215522334699
23,4840,6135.5525405481885,20.428318325729464
23,4842,1925.8585824611678,-63.576355216569254
23,4845,952.8508745538167,-124.87306957593728
24,4830,1375.3361981627781,658.844753171898
24,4842,1966.6017817763675,-85.17576846271811
24,4845,931.8817460611012,-155.46544191641306
25,4842,2007.344981091567,-106.77518170886674
25,4845,910.9126175683858,-186.0578142568886
26,4842,2048.0881804067667,-128.37459495501548
26,4845,889.9434890756704,-216.65018659736438
27,4842,2088.831379721966,-149.97400820116445
27,4845,868.9743605829549,-247.24255893784016
27,4846,2230.371800157814,493.56158591417443
28,4845,848.0052320902394,-277.83493127831593
28,4846,2537.0688422213216,373.38404554095325
29,4845,827.0361035975242,-308.4273036187917
29,4846,2707.0445028200697,307.25686271669974
30,4845,806.0669751048085,-339.01967595926726
30,4846,2877.020163418818,241.12967989244623
31,4845,785.0978466120932,-369.61204829974304
31,4846,3046.995824017566,175.00249706819272
32,4845,764.1287181193779,-400.2044206402188
32,4846,3216.9714846163142,108.87531424393921
33,4845,743.1595896266625,-430.79679298069436
33,4846,3386.9471452150624,42.748131419685706
34,4845,722.1904611339469,-461.38916532117014
34,4846,3556.9228058138106,-23.379051404567747
35,4846,3726.898466412559,-89.50623422882126
36,4846,3896.874127011307,-155.6334170530747
37,4846,4066.8497876100555,-221.76059987732833
38,4846,4236.825448208803,-287.8877827015817
39,4846,4406.801108807551,-354.01496552583535
40,4846,4576.776769406299,-420.14214835008875
41,4846,4746.752430005046,-486.26933117434237
42,4846,4916.728090603794,-552.3965139985958
43,4846,5086.703751202542,-618.5236968228492
44,4846,5256.6794118012895,-684.6508796471028
45,4846,5426.655072400037,-750.7780624713564
46,4846,5596.630732998785,-816.9052452956098
47,4846,5766.606393597533,-883.0324281198632
48,4846,5936.58205419628,-949.1596109441168
49,4846,6106.557714795028,-1015.2867937683704
50,4846,6276.533375393776,-1081.4139765926238
51,4846,6446.509035992523,-1147.5411594168772
52,4846,6616.484696591271,-1213.6683422411306
53,4846,6786.460357190019,-1279.795525065384
54,4846,6956.436017788767,-1345.9227078896374
55,4846,7126.411678387514,-1412.0498907138908
56,4846,7296.387338986262,-1478.1770735381442
57,4846,7466.36299958501,-1544.3042563623976
58,4846,7636.3386601837565,-1610.4314391866512
65,4848,1749.4681114436764,415.43337884799973
66,4848,1649.698911017933,435.8417118821991
67,4848,810.4127901287552,470.8389275653878
68,4848,609.7057397323408,488.3111635532866
69,4848,408.99868933592654,505.7833995411853
70,4848,208.29163893951227,523.2556355290842
71,4848,7.58458854309788,540.727871516983
72,4848,-193.12246185331628,558.2001075048818
73,4848,-393.82951224973067,575.6723434927806
74,4848,-594.5365626461448,593.1445794806793
75,4848,-795.2436130425592,610.6168154685781
76,4848,-995.9506634389736,628.0890514564769
77,4848,-1196.657713835388,645.5612874443757
78,4848,-1397.3647642318022,663.0335234322745
79,4848,-1598.0718146282165,680.5057594201733
80,4848,-1798.778865024631,697.977995408072
81,4848,-1999.4859154210455,715.4502313959708
82,4848,-2200.1929658174595,732.9224673838696
83,4848,-2400.9000162138736,750.3947033717684
84,4848,-2601.607066610288,767.8669393596672
85,4848,-2802.314117006702,785.339175347566
86,4848,-3003.021167403116,802.8114113354648
87,4848,-3203.72821779953,820.2836473233635
88,4848,-3404.4352681959444,837.7558833112623
89,4848,-3605.1423185923586,855.2281192991611
90,4848,-3805.8493689887728,872.7003552870599
91,4848,-4006.556419385187,890.1725912749587
92,4848,-4207.263469781601,907.6448272628575
