frame,track_id,x_center,y_center
0,15766,-568.6864967320303,422.4326430411379
0,15770,753.7724289098733,963.12586749305
0,15776,4039.0886471119115,465.7380969309866
0,15777,-4145.485685098656,-183.52519415500478
0,15779,1727.3598736819913,488.1237574837721
0,15780,-3080.254698361647,17.90292763619493
0,15782,289.906445935446,327.7662087842243
0,15783,851.9726265420871,677.2833742290044
0,15784,186.27979793455154,563.2188773657635
1,15766,-690.8603760578114,407.39438574271696
1,15770,690.2682577180642,988.8836794824597
1,15776,4147.957059477042,459.84390879168325
1,15777,-4393.434167879498,-213.37827517601534
1,15779,1747.4862957188243,478.9388589971999
1,15780,-3326.631805033724,-14.77592970198441
1,15782,240.11037854181302,308.4279627114129
1,15783,789.9254018006737,685.5173041652761
1,15784,166.0673288379721,560.7181538001961
2,15766,-813.0342553835928,392.35612844429613
2,15770,626.7640865262551,1014.6414914718694
2,15776,4256.825471842172,453.94972065238005
2,15777,-4641.38265066034,-243.2313561970259
2,15779,1767.6127177556573,469.7539605106276
2,15780,-3573.0089117058014,-47.45478704016375
2,15782,190.31431114818,289.08971663860143
2,15783,727.8781770592603,693.7512341015478
2,15784,145.85485974139266,558.2174302346286
2,15785,1779.8362443364658,672.9369709192969
2,15786,392.79041105812786,552.7476405819966
3,15766,-935.2081347093739,377.3178711458753
3,15770,563.2599153344463,1040.399303461279
3,15776,4365.693884207302,448.05553251307686
3,15777,-4889.331133441182,-273.0844372180363
3,15779,1787.7391397924903,460.56906202405537
3,15780,-3819.3860183778775,-80.1336443783432
3,15782,140.51824375454703,269.75147056579
3,15783,665.8309523178469,701.9851640378195
3,15784,125.6423906448132,555.7167066690612
3,15785,629.6723330164075,617.3910954895716
3,15786,519.2791965897576,605.5430210947525
4,15766,-1057.382014035155,362.27961384745436
4,15770,499.75574414263735,1066.1571154506887
4,15776,4474.562296572432,442.1613443737735
4,15777,-5137.279616222024,-302.9375182390469
4,15779,1807.8655618293233,451.3841635374831
4,15780,-4065.7631250499544,-112.81250171652255
4,15782,90.72217636091406,250.41322449297854
4,15783,603.7837275764336,710.2190939740912
4,15784,105.42992154823376,553.2159831034937
4,15785,1046.9918629499587,510.18027859779875
4,15786,645.7679821213874,658.3384016075083
5,15766,-1179.5558933609364,347.2413565490334
